Mon Dec 19 16:18:49 2016    scene_title.tmp

         17201892 function calls (17199834 primitive calls) in 96.152 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      707    0.003    0.000    0.004    0.000 c:\Python35-32\lib\sre_parse.py:157(__getitem__)
        1    0.000    0.000    0.004    0.004 c:\Python35-32\lib\dbm\ndbm.py:1(<module>)
       95    0.001    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:303(_get_font_indent)
       39    0.001    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:226(change_height_weight)
     1626    0.004    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:60(hit_points_current)
     2519    0.004    0.000    0.004    0.000 {method 'get' of 'dict' objects}
        2    0.000    0.000    0.004    0.002 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:62(get_height)
      576    0.002    0.000    0.004    0.000 c:\Python35-32\lib\sre_parse.py:247(get)
       74    0.001    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:123(visible)
        6    0.000    0.000    0.004    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:559(unionall)
      542    0.003    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:585(visible)
      542    0.003    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:422(visible)
     1712    0.004    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\scenes\base_scenes.py:50(width)
      114    0.001    0.000    0.004    0.000 c:\Python35-32\lib\copy.py:222(_deepcopy_tuple)
        6    0.000    0.000    0.004    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:574(unionall_ip)
      429    0.003    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\data\tiles_index.py:55(get_tile_rect)
       21    0.001    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\char_roll.py:250(roll)
     1626    0.004    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:982(maximum)
  261/112    0.003    0.000    0.004    0.000 c:\Python35-32\lib\sre_parse.py:167(getwidth)
      254    0.001    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:119(pAboveOrCollinear)
     1532    0.004    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:58(rect)
       66    0.001    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:535(union_ip)
      547    0.002    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:88(y)
     40/9    0.001    0.000    0.004    0.000 c:\Python35-32\lib\abc.py:194(__subclasscheck__)
     1655    0.003    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\scenes\base_scenes.py:55(height)
     1322    0.003    0.000    0.003    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\sprite.py:337(position)
        6    0.000    0.000    0.003    0.001 <frozen importlib._bootstrap_external>:729(get_code)
       20    0.001    0.000    0.003    0.000 c:\Python35-32\lib\sre_compile.py:412(_compile_info)
     1078    0.003    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\layers\layer_map.py:110(fog)
      629    0.003    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:220(__init__)
       38    0.000    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:246(__init__)
      296    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:52(<listcomp>)
        2    0.003    0.002    0.003    0.002 {built-in method nt.rename}
     1565    0.003    0.000    0.003    0.000 {method 'items' of 'dict' objects}
       63    0.000    0.000    0.003    0.000 c:\Python35-32\lib\sre_parse.py:90(closegroup)
  160/118    0.000    0.000    0.003    0.000 {built-in method builtins.issubclass}
        3    0.003    0.001    0.003    0.001 {built-in method nt.remove}
        1    0.000    0.000    0.003    0.003 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\data_handler\data_handler.py:70(get_all_armors)
      938    0.003    0.000    0.003    0.000 c:\Python35-32\lib\sre_parse.py:226(__next)
        8    0.003    0.000    0.003    0.000 {method 'write' of '_io.BufferedRandom' objects}
        6    0.000    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:305(<listcomp>)
     1305    0.003    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:199(top)
     1772    0.003    0.000    0.003    0.000 {built-in method builtins.id}
       32    0.000    0.000    0.003    0.000 c:\Python35-32\lib\sre_compile.py:221(_compile_charset)
      456    0.002    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:175(<genexpr>)
       85    0.000    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:318(__checkView)
       11    0.000    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:691(att_mod)
      179    0.001    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:116(pAbove)
      149    0.002    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:78(__getitem__)
      174    0.002    0.000    0.003    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_containers.py:650(get_all)
        2    0.000    0.000    0.002    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:346(set_gap)
      114    0.001    0.000    0.002    0.000 c:\Python35-32\lib\copy.py:223(<listcomp>)
       37    0.001    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rnd_utils.py:105(rnd_cr_per_level)
     1139    0.002    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:107(<lambda>)
        2    0.002    0.001    0.002    0.001 {built-in method nt.unlink}
        3    0.000    0.000    0.002    0.001 c:\Python35-32\lib\re.py:222(compile)
        1    0.000    0.000    0.002    0.002 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:823(__init__)
        2    0.000    0.000    0.002    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:543(set_unarmed_atk)
       32    0.001    0.000    0.002    0.000 c:\Python35-32\lib\sre_compile.py:248(_optimize_charset)
      228    0.001    0.000    0.002    0.000 c:\Python35-32\lib\copy.py:253(_keep_alive)
        2    0.000    0.000    0.002    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:488(set_atk)
       27    0.000    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rnd_utils.py:89(random)
       13    0.000    0.000    0.002    0.000 c:\Python35-32\lib\glob.py:78(glob1)
        1    0.000    0.000    0.002    0.002 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:24(height)
       40    0.001    0.000    0.002    0.000 c:\Python35-32\lib\ntpath.py:74(join)
       38    0.000    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\char_roll.py:143(height_weight)
       27    0.001    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rnd_utils.py:76(rnd_dic_rng)
      135    0.001    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:110(pBelow)
        1    0.000    0.000    0.002    0.002 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\scene_title.py:90(change_selection)
      158    0.001    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:302(center)
       85    0.001    0.000    0.002    0.000 c:\Python35-32\lib\random.py:250(choice)
       85    0.000    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:125(lineCollinear)
       38    0.000    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\char_roll.py:87(get_age)
       11    0.000    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:693(<listcomp>)
      614    0.002    0.000    0.002    0.000 {built-in method _ctypes.POINTER}
      125    0.000    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:122(pCollinear)
      546    0.002    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:208(width)
       72    0.000    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\char_roll.py:245(get)
       56    0.001    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_map.py:214(add_obj)
      392    0.001    0.000    0.002    0.000 c:\Python35-32\lib\sre_parse.py:242(match)
       15    0.000    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:204(set_template)
       46    0.001    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:301(__addSteepBump)
      228    0.001    0.000    0.002    0.000 {built-in method builtins.any}
        1    0.000    0.000    0.002    0.002 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\scene_title.py:112(clear)
        1    0.000    0.000    0.002    0.002 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:213(clear)
        9    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:613(find_spec)
       95    0.001    0.000    0.002    0.000 c:\Python35-32\lib\ntpath.py:120(splitdrive)
        9    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:78(_path_is_mode_type)
       14    0.000    0.000    0.002    0.000 c:\Python35-32\lib\glob.py:106(glob2)
        1    0.000    0.000    0.002    0.002 c:\Python35-32\lib\glob.py:1(<module>)
      137    0.001    0.000    0.002    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:253(topleft)
        9    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:598(_search_registry)
       27    0.002    0.000    0.002    0.000 {built-in method nt.listdir}
        1    0.000    0.000    0.001    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\skills.py:125(__init__)
       76    0.001    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\char_roll.py:106(unit_conversion)
    25/13    0.000    0.000    0.001    0.000 c:\Python35-32\lib\glob.py:112(_rlistdir)
        8    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:87(_path_isfile)
      686    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
      548    0.001    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:239(size)
       29    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:641(race_mod)
       63    0.001    0.000    0.001    0.000 c:\Python35-32\lib\sre_parse.py:78(opengroup)
      838    0.001    0.000    0.001    0.000 c:\Python35-32\lib\copy.py:192(_deepcopy_atomic)
        1    0.000    0.000    0.001    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:357(change_class)
        6    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:816(get_data)
        9    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:591(_open_registry)
       82    0.001    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:63(pos)
       29    0.001    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\char_roll.py:72(race_modifiers)
      252    0.001    0.000    0.001    0.000 c:\Python35-32\lib\sre_parse.py:153(__len__)
       68    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:113(bottom)
        5    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:455(pick_a_room)
       18    0.001    0.000    0.001    0.000 {built-in method winreg.OpenKey}
  329/325    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      617    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
       39    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:284(__addShallowBump)
        1    0.000    0.000    0.001    0.001 c:\Python35-32\lib\fnmatch.py:48(filter)
        1    0.000    0.000    0.001    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\char_roll.py:190(roll_attributes)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:570(module_from_spec)
       38    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:195(change_gender)
      202    0.001    0.000    0.001    0.000 c:\Python35-32\lib\sre_parse.py:276(tell)
        1    0.000    0.000    0.001    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_creation.py:305(<listcomp>)
       10    0.001    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\data_handler\template_handler.py:45(get)
       47    0.000    0.000    0.001    0.000 c:\Python35-32\lib\_weakrefset.py:58(__iter__)
        6    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_creation.py:270(att)
       37    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\data_handler\bestiary.py:122(get_by_cr)
       17    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:637(attributes)
       68    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:103(right)
       21    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:21(__new__)
      340    0.001    0.000    0.001    0.000 {built-in method builtins.getattr}
        9    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:163(__enter__)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:510(_init_module_attrs)
        1    0.000    0.000    0.001    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:267(sorted_rooms)
       41    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\sftext.py:65(contain_any)
        1    0.000    0.000    0.001    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\char_roll.py:210(<listcomp>)
       74    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1064(_path_importer_cache)
       19    0.000    0.000    0.001    0.000 c:\Python35-32\lib\sre_parse.py:260(getuntil)
        1    0.000    0.000    0.001    0.001 {built-in method builtins.sorted}
       50    0.001    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\manager.py:154(_modifiers_translate)
        2    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:215(change_age)
       60    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:172(__init__)
       68    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:98(left)
      166    0.001    0.000    0.001    0.000 c:\Python35-32\lib\sre_parse.py:75(groups)
       81    0.001    0.000    0.001    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.001    0.001 c:\Python35-32\lib\fnmatch.py:38(_compile_pattern)
       12    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:246(cache_from_source)
       21    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:34(__init__)
       30    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:270(distance_to_origin)
      514    0.001    0.000    0.001    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.001    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:309(create_sectors)
        4    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\scenes\base_scenes.py:92(__init__)
       68    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_containers.py:501(feature)
        4    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\scenes\base_scenes.py:36(__init__)
      292    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:366(_verbose_message)
      389    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
       37    0.001    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\data_handler\bestiary.py:69(get)
      348    0.001    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_containers.py:385(<genexpr>)
       68    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:108(top)
      114    0.001    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
      315    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.001    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:427(move)
      114    0.000    0.000    0.001    0.000 c:\Python35-32\lib\copyreg.py:87(__newobj__)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1047(_path_hooks)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:826(path_stats)
       12    0.000    0.000    0.001    0.000 c:\Python35-32\lib\ntpath.py:197(split)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:474(_compile_bytecode)
      197    0.001    0.000    0.001    0.000 c:\Python35-32\lib\sre_parse.py:105(__init__)
       84    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\skills.py:16(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\skills.py:137(acquire_racial_skills)
       12    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:406(cached)
       57    0.001    0.000    0.001    0.000 {time.get_delta}
        2    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\skills.py:175(acquire)
      175    0.001    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:284(centerx)
        1    0.000    0.000    0.001    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:317(<dictcomp>)
        2    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\skills.py:170(available_points)
      324    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
        2    0.000    0.000    0.001    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\skills.py:149(total_points)
       40    0.000    0.000    0.001    0.000 c:\Python35-32\lib\encodings\cp1252.py:18(encode)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:342(_get_cached)
        3    0.001    0.000    0.001    0.000 {method 'read' of '_io.BufferedReader' objects}
        6    0.001    0.000    0.001    0.000 {method 'read' of '_io.FileIO' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:676(att_mod_dict)
        9    0.000    0.000    0.000    0.000 c:\Python35-32\lib\ntpath.py:230(basename)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
       82    0.000    0.000    0.000    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:294(__hash__)
        6    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
       76    0.000    0.000    0.000    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:118(current_level)
        5    0.000    0.000    0.000    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:442(split_list_around)
      172    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x6F7BBA08}
      166    0.000    0.000    0.000    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:293(centery)
        1    0.000    0.000    0.000    0.000 c:\Python35-32\lib\dbm\dumb.py:22(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\layers\layer_session_mgr.py:25(ensure_savedir)
       34    0.000    0.000    0.000    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:212(append)
       40    0.000    0.000    0.000    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_containers.py:631(add_creatures)
       37    0.000    0.000    0.000    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:757(set_att)
      112    0.000    0.000    0.000    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:286(<genexpr>)
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(_get_module_lock)
       20    0.000    0.000    0.000    0.000 c:\Python35-32\lib\copyreg.py:96(_slotnames)
